Label,Mode,Frequency,Isotopologue
MODE,35,73.21275,QDHHH
MODE,36,75.44135,QDHHH
MODE,37,80.47739,QDHHH
MODE,38,83.68558,QDHHH
MODE,39,91.08424,QDHHH
MODE,40,94.99632,QDHHH
MODE,41,96.40988,QDHHH
MODE,42,106.07309,QDHHH
MODE,43,107.60908,QDHHH
MODE,44,108.01929,QDHHH
MODE,45,108.25703,QDHHH
MODE,46,112.70997,QDHHH
MODE,47,118.71957,QDHHH
MODE,48,121.70219,QDHHH
MODE,49,124.09063,QDHHH
MODE,50,130.22316,QDHHH
MODE,51,134.32201,QDHHH
MODE,52,144.27078,QDHHH
MODE,53,147.39728,QDHHH
MODE,54,152.10129,QDHHH
MODE,55,155.93425,QDHHH
MODE,56,164.7934,QDHHH
MODE,57,169.10816,QDHHH
MODE,58,184.56831,QDHHH
MODE,59,193.68308,QDHHH
MODE,60,203.42076,QDHHH
MODE,61,205.6237,QDHHH
MODE,62,218.90972,QDHHH
MODE,63,222.64736,QDHHH
MODE,64,225.71246,QDHHH
MODE,65,233.90046,QDHHH
MODE,66,247.27946,QDHHH
MODE,67,249.53908,QDHHH
MODE,68,259.52429,QDHHH
MODE,69,268.46641,QDHHH
MODE,70,272.26765,QDHHH
MODE,71,297.27403,QDHHH
MODE,72,303.94609,QDHHH
MODE,73,316.36092,QDHHH
MODE,74,322.7369,QDHHH
MODE,75,323.44669,QDHHH
MODE,76,332.53485,QDHHH
MODE,77,335.97334,QDHHH
MODE,78,338.48674,QDHHH
MODE,79,340.53732,QDHHH
MODE,80,362.36653,QDHHH
MODE,81,379.52625,QDHHH
MODE,82,382.5723,QDHHH
MODE,83,393.00415,QDHHH
MODE,84,405.10933,QDHHH
MODE,85,423.62241,QDHHH
MODE,86,425.69073,QDHHH
MODE,87,426.0667,QDHHH
MODE,88,433.9677,QDHHH
MODE,89,436.81495,QDHHH
MODE,90,445.23214,QDHHH
MODE,91,453.61421,QDHHH
MODE,92,453.89694,QDHHH
MODE,93,464.99502,QDHHH
MODE,94,467.73721,QDHHH
MODE,95,471.29036,QDHHH
MODE,96,475.73894,QDHHH
MODE,97,509.37348,QDHHH
MODE,98,509.91422,QDHHH
MODE,99,526.71293,QDHHH
MODE,100,526.94297,QDHHH
MODE,101,530.15201,QDHHH
MODE,102,553.31233,QDHHH
MODE,103,556.56809,QDHHH
MODE,104,563.73685,QDHHH
MODE,105,565.41257,QDHHH
MODE,106,567.31537,QDHHH
MODE,107,574.45115,QDHHH
MODE,108,588.94387,QDHHH
MODE,109,593.33581,QDHHH
MODE,110,606.48428,QDHHH
MODE,111,620.95967,QDHHH
MODE,112,623.94677,QDHHH
MODE,113,637.98871,QDHHH
MODE,114,651.35074,QDHHH
MODE,115,658.04767,QDHHH
MODE,116,658.25894,QDHHH
MODE,117,661.14408,QDHHH
MODE,118,664.23296,QDHHH
MODE,119,688.71896,QDHHH
MODE,120,701.59562,QDHHH
MODE,121,703.35515,QDHHH
MODE,122,704.14355,QDHHH
MODE,123,712.36937,QDHHH
MODE,124,717.81276,QDHHH
MODE,125,721.96083,QDHHH
MODE,126,730.86795,QDHHH
MODE,127,739.92111,QDHHH
MODE,128,747.53232,QDHHH
MODE,129,750.66844,QDHHH
MODE,130,763.83457,QDHHH
MODE,131,776.10189,QDHHH
MODE,132,791.97365,QDHHH
MODE,133,792.99126,QDHHH
MODE,134,809.12617,QDHHH
MODE,135,820.8207,QDHHH
MODE,136,827.15482,QDHHH
MODE,137,830.29201,QDHHH
MODE,138,839.26452,QDHHH
MODE,139,840.86754,QDHHH
MODE,140,842.43749,QDHHH
MODE,141,857.77857,QDHHH
MODE,142,859.60444,QDHHH
MODE,143,860.48162,QDHHH
MODE,144,865.10429,QDHHH
MODE,145,877.52631,QDHHH
MODE,146,879.15866,QDHHH
MODE,147,882.63603,QDHHH
MODE,148,892.73668,QDHHH
MODE,149,902.0316,QDHHH
MODE,150,906.82379,QDHHH
MODE,151,921.1559,QDHHH
MODE,152,928.80486,QDHHH
MODE,153,934.94607,QDHHH
MODE,154,938.49753,QDHHH
MODE,155,945.01421,QDHHH
MODE,156,949.63092,QDHHH
MODE,157,952.78172,QDHHH
MODE,158,953.97506,QDHHH
MODE,159,966.23156,QDHHH
MODE,160,974.14491,QDHHH
MODE,161,977.39153,QDHHH
MODE,162,984.06391,QDHHH
MODE,163,984.66064,QDHHH
MODE,164,987.54698,QDHHH
MODE,165,989.75997,QDHHH
MODE,166,990.97579,QDHHH
MODE,167,1000.41282,QDHHH
MODE,168,1007.88676,QDHHH
MODE,169,1013.69797,QDHHH
MODE,170,1018.82478,QDHHH
MODE,171,1021.10515,QDHHH
MODE,172,1028.92263,QDHHH
MODE,173,1030.87426,QDHHH
MODE,174,1032.9864,QDHHH
MODE,175,1036.93094,QDHHH
MODE,176,1037.48208,QDHHH
MODE,177,1052.56914,QDHHH
MODE,178,1060.45153,QDHHH
MODE,179,1069.23169,QDHHH
MODE,180,1076.09711,QDHHH
MODE,181,1076.79241,QDHHH
MODE,182,1076.90237,QDHHH
MODE,183,1077.77197,QDHHH
MODE,184,1082.76319,QDHHH
MODE,185,1094.27549,QDHHH
MODE,186,1105.55946,QDHHH
MODE,187,1115.60876,QDHHH
MODE,188,1126.87786,QDHHH
MODE,189,1129.78951,QDHHH
MODE,190,1130.89514,QDHHH
MODE,191,1138.67453,QDHHH
MODE,192,1139.52679,QDHHH
MODE,193,1140.57803,QDHHH
MODE,194,1150.32195,QDHHH
MODE,195,1158.33447,QDHHH
MODE,196,1167.66675,QDHHH
MODE,197,1173.68736,QDHHH
MODE,198,1186.8321,QDHHH
MODE,199,1197.30838,QDHHH
MODE,200,1203.94647,QDHHH
MODE,201,1204.68214,QDHHH
MODE,202,1205.42436,QDHHH
MODE,203,1206.42116,QDHHH
MODE,204,1210.00439,QDHHH
MODE,205,1214.51151,QDHHH
MODE,206,1218.10618,QDHHH
MODE,207,1220.04623,QDHHH
MODE,208,1235.26831,QDHHH
MODE,209,1236.5539,QDHHH
MODE,210,1239.84445,QDHHH
MODE,211,1242.82608,QDHHH
MODE,212,1249.29102,QDHHH
MODE,213,1251.51521,QDHHH
MODE,214,1255.0785,QDHHH
MODE,215,1263.48966,QDHHH
MODE,216,1265.5908,QDHHH
MODE,217,1273.04785,QDHHH
MODE,218,1273.20272,QDHHH
MODE,219,1277.86022,QDHHH
MODE,220,1294.08911,QDHHH
MODE,221,1296.60274,QDHHH
MODE,222,1300.08426,QDHHH
MODE,223,1302.79938,QDHHH
MODE,224,1303.99948,QDHHH
MODE,225,1309.88099,QDHHH
MODE,226,1312.25658,QDHHH
MODE,227,1320.33831,QDHHH
MODE,228,1321.11924,QDHHH
MODE,229,1324.5522,QDHHH
MODE,230,1327.08601,QDHHH
MODE,231,1331.42421,QDHHH
MODE,232,1343.02362,QDHHH
MODE,233,1347.157,QDHHH
MODE,234,1351.55755,QDHHH
MODE,235,1353.17841,QDHHH
MODE,236,1355.44506,QDHHH
MODE,237,1358.02433,QDHHH
MODE,238,1370.9927,QDHHH
MODE,239,1372.38024,QDHHH
MODE,240,1377.36646,QDHHH
MODE,241,1380.88973,QDHHH
MODE,242,1382.46144,QDHHH
MODE,243,1386.92918,QDHHH
MODE,244,1388.79983,QDHHH
MODE,245,1395.48932,QDHHH
MODE,246,1398.95405,QDHHH
MODE,247,1400.5181,QDHHH
MODE,248,1405.00442,QDHHH
MODE,249,1410.20664,QDHHH
MODE,250,1416.64388,QDHHH
MODE,251,1428.66808,QDHHH
MODE,252,1438.47723,QDHHH
MODE,253,1440.89247,QDHHH
MODE,254,1444.79421,QDHHH
MODE,255,1448.17868,QDHHH
MODE,256,1451.18305,QDHHH
MODE,257,1461.2419,QDHHH
MODE,258,1469.34625,QDHHH
MODE,259,1471.81934,QDHHH
MODE,260,1477.73881,QDHHH
MODE,261,1482.54008,QDHHH
MODE,262,1487.0573,QDHHH
MODE,263,1489.65367,QDHHH
MODE,264,1500.60946,QDHHH
MODE,265,1501.24792,QDHHH
MODE,266,1503.23129,QDHHH
MODE,267,1505.13436,QDHHH
MODE,268,1507.36987,QDHHH
MODE,269,1509.38775,QDHHH
MODE,270,1511.09614,QDHHH
MODE,271,1511.93958,QDHHH
MODE,272,1512.65782,QDHHH
MODE,273,1514.30096,QDHHH
MODE,274,1517.02114,QDHHH
MODE,275,1520.34663,QDHHH
MODE,276,1520.50096,QDHHH
MODE,277,1521.55077,QDHHH
MODE,278,1522.65042,QDHHH
MODE,279,1526.12886,QDHHH
MODE,280,1527.06936,QDHHH
MODE,281,1527.41711,QDHHH
MODE,282,1529.06173,QDHHH
MODE,283,1529.73569,QDHHH
MODE,284,1529.98574,QDHHH
MODE,285,1531.39678,QDHHH
MODE,286,1567.29411,QDHHH
MODE,287,1570.28102,QDHHH
MODE,288,1616.92588,QDHHH
MODE,289,1638.24553,QDHHH
MODE,290,1642.83349,QDHHH
MODE,291,1645.04972,QDHHH
MODE,292,1665.69438,QDHHH
MODE,293,1674.36591,QDHHH
MODE,294,1678.73397,QDHHH
MODE,295,1692.61239,QDHHH
MODE,296,1715.58909,QDHHH
MODE,297,1728.38688,QDHHH
MODE,298,1754.75073,QDHHH
MODE,299,1811.51905,QDHHH
MODE,300,2287.83159,QDHHH
MODE,301,2969.15663,QDHHH
MODE,302,2981.08891,QDHHH
MODE,303,3006.36312,QDHHH
MODE,304,3020.07485,QDHHH
MODE,305,3021.97305,QDHHH
MODE,306,3030.22727,QDHHH
MODE,307,3032.4788,QDHHH
MODE,308,3032.65807,QDHHH
MODE,309,3041.05188,QDHHH
MODE,310,3042.06303,QDHHH
MODE,311,3046.18042,QDHHH
MODE,312,3051.91296,QDHHH
MODE,313,3052.91069,QDHHH
MODE,314,3053.94283,QDHHH
MODE,315,3056.15176,QDHHH
MODE,316,3060.34829,QDHHH
MODE,317,3063.18454,QDHHH
MODE,318,3065.40288,QDHHH
MODE,319,3065.7672,QDHHH
MODE,320,3068.26049,QDHHH
MODE,321,3070.12969,QDHHH
MODE,322,3071.0666,QDHHH
MODE,323,3083.42548,QDHHH
MODE,324,3085.63289,QDHHH
MODE,325,3085.97324,QDHHH
MODE,326,3087.25528,QDHHH
MODE,327,3095.16632,QDHHH
MODE,328,3104.6913,QDHHH
MODE,329,3106.96184,QDHHH
MODE,330,3110.60759,QDHHH
MODE,331,3112.25919,QDHHH
MODE,332,3112.61173,QDHHH
MODE,333,3113.24202,QDHHH
MODE,334,3113.86715,QDHHH
MODE,335,3114.83506,QDHHH
MODE,336,3114.91302,QDHHH
MODE,337,3121.16942,QDHHH
MODE,338,3126.49462,QDHHH
MODE,339,3130.80456,QDHHH
MODE,340,3132.26402,QDHHH
MODE,341,3134.52096,QDHHH
MODE,342,3137.2376,QDHHH
MODE,343,3140.37622,QDHHH
MODE,344,3145.14247,QDHHH
MODE,345,3146.36408,QDHHH
MODE,346,3148.32149,QDHHH
MODE,347,3153.02854,QDHHH
MODE,348,3165.40955,QDHHH
MODE,349,3171.36586,QDHHH
MODE,350,3172.34598,QDHHH
MODE,351,3176.41743,QDHHH
MODE,352,3190.75084,QDHHH
MODE,353,3197.23092,QDHHH
MODE,354,3199.19628,QDHHH
MODE,355,3203.16727,QDHHH
MODE,356,3208.72506,QDHHH
MODE,357,3304.47162,QDHHH
MODE,358,3400.50761,QDHHH
MODE,359,3529.64392,QDHHH
MODE,360,3692.29806,QDHHH
13-1-1-2-2,,,
MODE,13,4.76066,QHHDD
MODE,14,8.77018,QHHDD
MODE,15,14.93849,QHHDD
MODE,16,18.1724,QHHDD
MODE,17,22.24078,QHHDD
MODE,18,23.66267,QHHDD
MODE,19,29.28925,QHHDD
MODE,20,29.6791,QHHDD
MODE,21,32.50553,QHHDD
MODE,22,34.48068,QHHDD
MODE,23,37.1371,QHHDD
MODE,24,37.5987,QHHDD
MODE,25,42.01299,QHHDD
MODE,26,43.7199,QHHDD
MODE,27,48.21653,QHHDD
MODE,28,52.47393,QHHDD
MODE,29,57.46908,QHHDD
MODE,30,60.20066,QHHDD
MODE,31,60.95498,QHHDD
MODE,32,66.9563,QHHDD
MODE,33,68.4353,QHHDD
MODE,34,71.47599,QHHDD
MODE,35,73.20595,QHHDD
MODE,36,75.42812,QHHDD
MODE,37,80.47792,QHHDD
MODE,38,83.66505,QHHDD
MODE,39,91.027,QHHDD
MODE,40,94.87206,QHHDD
MODE,41,96.40801,QHHDD
MODE,42,107.15571,QHHDD
MODE,43,107.62869,QHHDD
MODE,44,108.0271,QHHDD
MODE,45,108.45139,QHHDD
MODE,46,112.71549,QHHDD
MODE,47,118.93024,QHHDD
MODE,48,121.96811,QHHDD
MODE,49,124.54586,QHHDD
MODE,50,130.20783,QHHDD
MODE,51,134.32299,QHHDD
MODE,52,144.27405,QHHDD
MODE,53,147.39676,QHHDD
MODE,54,152.11595,QHHDD
MODE,55,155.92366,QHHDD
MODE,56,164.79287,QHHDD
MODE,57,169.10786,QHHDD
MODE,58,184.56848,QHHDD
MODE,59,193.68181,QHHDD
MODE,60,203.42061,QHHDD
MODE,61,205.62354,QHHDD
MODE,62,218.90978,QHHDD
MODE,63,222.64744,QHHDD
MODE,64,225.71245,QHHDD
MODE,65,233.90045,QHHDD
MODE,66,247.27942,QHHDD
MODE,67,249.53905,QHHDD
MODE,68,259.52441,QHHDD
MODE,69,268.4664,QHHDD
MODE,70,272.26764,QHHDD
MODE,71,297.27403,QHHDD
MODE,72,303.94608,QHHDD
MODE,73,316.34958,QHHDD
MODE,74,322.73687,QHHDD
MODE,75,323.44654,QHHDD
MODE,76,332.53469,QHHDD
MODE,77,335.97104,QHHDD
MODE,78,338.48674,QHHDD
MODE,79,340.53728,QHHDD
MODE,80,362.36653,QHHDD
MODE,81,379.52625,QHHDD
MODE,82,382.57231,QHHDD
MODE,83,393.00415,QHHDD
MODE,84,405.10931,QHHDD
MODE,85,423.62241,QHHDD
MODE,86,425.69073,QHHDD
MODE,87,426.06624,QHHDD
MODE,88,433.9677,QHHDD
MODE,89,436.81496,QHHDD
MODE,90,445.23213,QHHDD
MODE,91,453.59362,QHHDD
MODE,92,453.89689,QHHDD
MODE,93,464.99492,QHHDD
MODE,94,467.7373,QHHDD
MODE,95,471.29036,QHHDD
MODE,96,475.73893,QHHDD
MODE,97,509.37347,QHHDD
MODE,98,509.91422,QHHDD
MODE,99,526.71208,QHHDD
MODE,100,526.94287,QHHDD
MODE,101,530.15201,QHHDD
MODE,102,553.31232,QHHDD
MODE,103,556.56807,QHHDD
MODE,104,563.73684,QHHDD
MODE,105,565.41256,QHHDD
MODE,106,567.31537,QHHDD
MODE,107,574.45112,QHHDD
MODE,108,588.94424,QHHDD
MODE,109,593.33581,QHHDD
MODE,110,606.48431,QHHDD
MODE,111,620.95961,QHHDD
MODE,112,623.94677,QHHDD
MODE,113,637.9887,QHHDD
MODE,114,651.35074,QHHDD
MODE,115,658.04753,QHHDD
MODE,116,658.25876,QHHDD
MODE,117,661.14408,QHHDD
MODE,118,664.23297,QHHDD
MODE,119,688.71895,QHHDD
MODE,120,701.59301,QHHDD
MODE,121,703.35458,QHHDD
MODE,122,704.13373,QHHDD
MODE,123,712.36936,QHHDD
MODE,124,717.80699,QHHDD
MODE,125,721.95996,QHHDD
MODE,126,730.86792,QHHDD
MODE,127,739.92104,QHHDD
MODE,128,747.53217,QHHDD
MODE,129,750.66842,QHHDD
MODE,130,763.83456,QHHDD
MODE,131,776.10189,QHHDD
MODE,132,791.97373,QHHDD
MODE,133,792.99127,QHHDD
MODE,134,809.12618,QHHDD
MODE,135,820.82069,QHHDD
MODE,136,827.15478,QHHDD
MODE,137,830.29198,QHHDD
MODE,138,839.26548,QHHDD
MODE,139,840.86755,QHHDD
MODE,140,842.4354,QHHDD
MODE,141,857.77751,QHHDD
MODE,142,859.60446,QHHDD
MODE,143,860.48161,QHHDD
MODE,144,865.10427,QHHDD
MODE,145,877.52631,QHHDD
MODE,146,879.15873,QHHDD
MODE,147,882.63605,QHHDD
MODE,148,892.73668,QHHDD
MODE,149,902.03173,QHHDD
MODE,150,906.8238,QHHDD
MODE,151,921.1559,QHHDD
MODE,152,928.80495,QHHDD
MODE,153,934.94606,QHHDD
MODE,154,938.49728,QHHDD
MODE,155,945.0142,QHHDD
MODE,156,949.61994,QHHDD
MODE,157,952.78162,QHHDD
MODE,158,953.97492,QHHDD
MODE,159,966.23149,QHHDD
MODE,160,974.14489,QHHDD
MODE,161,977.39152,QHHDD
MODE,162,984.0639,QHHDD
MODE,163,984.66008,QHHDD
MODE,164,987.54606,QHHDD
MODE,165,989.75999,QHHDD
MODE,166,990.97608,QHHDD
MODE,167,1000.41284,QHHDD
MODE,168,1007.88673,QHHDD
MODE,169,1013.69777,QHHDD
MODE,170,1018.82478,QHHDD
MODE,171,1021.10515,QHHDD
MODE,172,1028.92273,QHHDD
MODE,173,1030.8729,QHHDD
MODE,174,1032.98619,QHHDD
MODE,175,1036.93065,QHHDD
MODE,176,1037.48204,QHHDD
MODE,177,1052.56858,QHHDD
MODE,178,1060.45142,QHHDD
MODE,179,1064.81098,QHHDD
MODE,180,1069.23172,QHHDD
MODE,181,1076.09711,QHHDD
MODE,182,1076.79237,QHHDD
MODE,183,1076.90277,QHHDD
MODE,184,1077.77202,QHHDD
MODE,185,1082.76539,QHHDD
MODE,186,1094.27554,QHHDD
MODE,187,1105.55957,QHHDD
MODE,188,1115.60878,QHHDD
MODE,189,1126.87789,QHHDD
MODE,190,1129.78825,QHHDD
MODE,191,1130.89461,QHHDD
MODE,192,1133.42769,QHHDD
MODE,193,1138.67478,QHHDD
MODE,194,1139.54019,QHHDD
MODE,195,1140.57807,QHHDD
MODE,196,1150.32217,QHHDD
MODE,197,1158.33589,QHHDD
MODE,198,1167.71227,QHHDD
MODE,199,1173.68759,QHHDD
MODE,200,1186.83248,QHHDD
MODE,201,1197.30918,QHHDD
MODE,202,1204.21241,QHHDD
MODE,203,1204.69102,QHHDD
MODE,204,1206.42372,QHHDD
MODE,205,1214.508,QHHDD
MODE,206,1218.10584,QHHDD
MODE,207,1220.0447,QHHDD
MODE,208,1235.26122,QHHDD
MODE,209,1236.54693,QHHDD
MODE,210,1239.84365,QHHDD
MODE,211,1242.82036,QHHDD
MODE,212,1249.28916,QHHDD
MODE,213,1251.51473,QHHDD
MODE,214,1255.07834,QHHDD
MODE,215,1263.46807,QHHDD
MODE,216,1265.40309,QHHDD
MODE,217,1272.32127,QHHDD
MODE,218,1273.1103,QHHDD
MODE,219,1277.72537,QHHDD
MODE,220,1290.40836,QHHDD
MODE,221,1294.10234,QHHDD
MODE,222,1296.60992,QHHDD
MODE,223,1300.08489,QHHDD
MODE,224,1302.81729,QHHDD
MODE,225,1304.00656,QHHDD
MODE,226,1309.89996,QHHDD
MODE,227,1312.25773,QHHDD
MODE,228,1320.40758,QHHDD
MODE,229,1321.19035,QHHDD
MODE,230,1324.55901,QHHDD
MODE,231,1327.08607,QHHDD
MODE,232,1331.42477,QHHDD
MODE,233,1343.02465,QHHDD
MODE,234,1347.14739,QHHDD
MODE,235,1353.17876,QHHDD
MODE,236,1355.44012,QHHDD
MODE,237,1358.02369,QHHDD
MODE,238,1370.99155,QHHDD
MODE,239,1372.37991,QHHDD
MODE,240,1377.36569,QHHDD
MODE,241,1380.88647,QHHDD
MODE,242,1382.42894,QHHDD
MODE,243,1386.69809,QHHDD
MODE,244,1388.05709,QHHDD
MODE,245,1389.23749,QHHDD
MODE,246,1395.4893,QHHDD
MODE,247,1398.95455,QHHDD
MODE,248,1400.51955,QHHDD
MODE,249,1405.44218,QHHDD
MODE,250,1410.23917,QHHDD
MODE,251,1416.64491,QHHDD
MODE,252,1428.67096,QHHDD
MODE,253,1438.47961,QHHDD
MODE,254,1440.89246,QHHDD
MODE,255,1444.79389,QHHDD
MODE,256,1448.17873,QHHDD
MODE,257,1451.18517,QHHDD
MODE,258,1461.24389,QHHDD
MODE,259,1469.34627,QHHDD
MODE,260,1471.79807,QHHDD
MODE,261,1477.73885,QHHDD
MODE,262,1482.55695,QHHDD
MODE,263,1487.05601,QHHDD
MODE,264,1489.65355,QHHDD
MODE,265,1498.03778,QHHDD
MODE,266,1500.63679,QHHDD
MODE,267,1503.06821,QHHDD
MODE,268,1503.92285,QHHDD
MODE,269,1505.17333,QHHDD
MODE,270,1507.45009,QHHDD
MODE,271,1509.63585,QHHDD
MODE,272,1511.4859,QHHDD
MODE,273,1512.02265,QHHDD
MODE,274,1512.88733,QHHDD
MODE,275,1514.30804,QHHDD
MODE,276,1517.02121,QHHDD
MODE,277,1520.35102,QHHDD
MODE,278,1520.50221,QHHDD
MODE,279,1521.55168,QHHDD
MODE,280,1522.6506,QHHDD
MODE,281,1526.12894,QHHDD
MODE,282,1527.37281,QHHDD
MODE,283,1529.0639,QHHDD
MODE,284,1529.73616,QHHDD
MODE,285,1531.39592,QHHDD
MODE,286,1567.29799,QHHDD
MODE,287,1570.28117,QHHDD
MODE,288,1616.92718,QHHDD
MODE,289,1638.24957,QHHDD
MODE,290,1642.83583,QHHDD
MODE,291,1645.0499,QHHDD
MODE,292,1665.69442,QHHDD
MODE,293,1674.36529,QHHDD
MODE,294,1678.734,QHHDD
MODE,295,1692.61257,QHHDD
MODE,296,1715.58912,QHHDD
MODE,297,1728.38728,QHHDD
MODE,298,1754.75081,QHHDD
MODE,299,1811.51912,QHHDD
MODE,300,2234.85771,QHHDD
MODE,301,2321.24993,QHHDD
MODE,302,2969.15663,QHHDD
MODE,303,2981.08891,QHHDD
MODE,304,3006.36327,QHHDD
MODE,305,3020.07485,QHHDD
MODE,306,3021.97306,QHHDD
MODE,307,3030.22725,QHHDD
MODE,308,3032.47881,QHHDD
MODE,309,3032.65807,QHHDD
MODE,310,3041.05189,QHHDD
MODE,311,3042.0635,QHHDD
MODE,312,3046.18063,QHHDD
MODE,313,3051.91585,QHHDD
MODE,314,3052.91069,QHHDD
MODE,315,3053.94283,QHHDD
MODE,316,3056.15176,QHHDD
MODE,317,3060.35094,QHHDD
MODE,318,3063.18454,QHHDD
MODE,319,3065.40288,QHHDD
MODE,320,3065.7672,QHHDD
MODE,321,3068.26054,QHHDD
MODE,322,3071.06656,QHHDD
MODE,323,3083.42548,QHHDD
MODE,324,3085.63083,QHHDD
MODE,325,3085.97323,QHHDD
MODE,326,3087.25527,QHHDD
MODE,327,3092.0207,QHHDD
MODE,328,3095.16633,QHHDD
MODE,329,3104.69133,QHHDD
MODE,330,3106.96191,QHHDD
MODE,331,3110.60773,QHHDD
MODE,332,3112.2592,QHHDD
MODE,333,3112.61175,QHHDD
MODE,334,3113.24431,QHHDD
MODE,335,3113.86716,QHHDD
MODE,336,3114.83508,QHHDD
MODE,337,3114.91303,QHHDD
MODE,338,3121.16942,QHHDD
MODE,339,3126.49471,QHHDD
MODE,340,3130.82745,QHHDD
MODE,341,3134.52092,QHHDD
MODE,342,3137.2374,QHHDD
MODE,343,3140.39858,QHHDD
MODE,344,3146.28821,QHHDD
MODE,345,3148.32136,QHHDD
MODE,346,3149.2714,QHHDD
MODE,347,3153.02897,QHHDD
MODE,348,3165.40966,QHHDD
MODE,349,3171.36588,QHHDD
MODE,350,3172.34597,QHHDD
MODE,351,3176.41744,QHHDD
MODE,352,3190.75084,QHHDD
MODE,353,3197.2309,QHHDD
MODE,354,3199.19625,QHHDD
MODE,355,3203.16727,QHHDD
MODE,356,3208.72509,QHHDD
MODE,357,3304.49279,QHHDD
MODE,358,3400.50758,QHHDD
MODE,359,3529.64391,QHHDD
MODE,360,3692.29806,QHHDD
13-1-2-1-2,,,
MODE,13,4.7927,QHDHD
MODE,14,8.75664,QHDHD
MODE,15,15.13466,QHDHD
MODE,16,18.17994,QHDHD
MODE,17,22.23576,QHDHD
MODE,18,23.66043,QHDHD
MODE,19,29.4433,QHDHD
MODE,20,29.71948,QHDHD
MODE,21,32.59497,QHDHD
MODE,22,34.4741,QHDHD
MODE,23,36.75849,QHDHD
MODE,24,37.33471,QHDHD
MODE,25,42.00025,QHDHD
MODE,26,43.71605,QHDHD
MODE,27,48.39208,QHDHD
MODE,28,52.54814,QHDHD
MODE,29,57.46354,QHDHD
MODE,30,60.17687,QHDHD
MODE,31,60.90842,QHDHD
MODE,32,66.88206,QHDHD
MODE,33,68.41954,QHDHD
MODE,34,71.4752,QHDHD
MODE,35,73.06882,QHDHD
MODE,36,75.34158,QHDHD
MODE,37,80.49387,QHDHD
MODE,38,83.66067,QHDHD
MODE,39,91.01627,QHDHD
MODE,40,94.95648,QHDHD
MODE,41,96.41056,QHDHD
MODE,42,100.19212,QHDHD
MODE,43,107.60381,QHDHD
MODE,44,108.01933,QHDHD
MODE,45,108.15806,QHDHD
MODE,46,112.71079,QHDHD
MODE,47,118.82445,QHDHD
MODE,48,121.86848,QHDHD
MODE,49,129.91318,QHDHD
MODE,50,132.78346,QHDHD
MODE,51,134.32039,QHDHD
MODE,52,144.27059,QHDHD
MODE,53,147.39746,QHDHD
MODE,54,152.15202,QHDHD
MODE,55,156.12594,QHDHD
MODE,56,164.79762,QHDHD
MODE,57,169.10849,QHDHD
MODE,58,184.5684,QHDHD
MODE,59,193.68492,QHDHD
MODE,60,203.42088,QHDHD
MODE,61,205.62391,QHDHD
MODE,62,218.90968,QHDHD
MODE,63,222.64737,QHDHD
MODE,64,225.71243,QHDHD
MODE,65,233.90045,QHDHD
MODE,66,247.27937,QHDHD
MODE,67,249.53907,QHDHD
MODE,68,259.52446,QHDHD
MODE,69,268.46638,QHDHD
MODE,70,272.26763,QHDHD
MODE,71,297.27404,QHDHD
MODE,72,303.94608,QHDHD
MODE,73,316.36737,QHDHD
MODE,74,322.73683,QHDHD
MODE,75,323.4467,QHDHD
MODE,76,332.53457,QHDHD
MODE,77,335.97442,QHDHD
MODE,78,338.48674,QHDHD
MODE,79,340.53735,QHDHD
MODE,80,362.36653,QHDHD
MODE,81,379.52625,QHDHD
MODE,82,382.57231,QHDHD
MODE,83,393.00414,QHDHD
MODE,84,405.10931,QHDHD
MODE,85,423.62241,QHDHD
MODE,86,425.69073,QHDHD
MODE,87,426.06684,QHDHD
MODE,88,433.96771,QHDHD
MODE,89,436.81496,QHDHD
MODE,90,445.23215,QHDHD
MODE,91,453.61199,QHDHD
MODE,92,453.89693,QHDHD
MODE,93,464.99497,QHDHD
MODE,94,467.73684,QHDHD
MODE,95,471.29036,QHDHD
MODE,96,475.73894,QHDHD
MODE,97,509.37347,QHDHD
MODE,98,509.91419,QHDHD
MODE,99,526.7128,QHDHD
MODE,100,526.94294,QHDHD
MODE,101,530.15201,QHDHD
MODE,102,553.31232,QHDHD
MODE,103,556.56806,QHDHD
MODE,104,563.73684,QHDHD
MODE,105,565.41254,QHDHD
MODE,106,567.31537,QHDHD
MODE,107,574.45114,QHDHD
MODE,108,588.94683,QHDHD
MODE,109,593.33582,QHDHD
MODE,110,606.48429,QHDHD
MODE,111,620.95955,QHDHD
MODE,112,623.94677,QHDHD
MODE,113,637.9887,QHDHD
MODE,114,651.35074,QHDHD
MODE,115,658.04765,QHDHD
MODE,116,658.25896,QHDHD
MODE,117,661.14407,QHDHD
MODE,118,664.23292,QHDHD
MODE,119,688.71895,QHDHD
MODE,120,701.59448,QHDHD
MODE,121,703.35478,QHDHD
MODE,122,704.13752,QHDHD
MODE,123,712.36936,QHDHD
MODE,124,717.80974,QHDHD
MODE,125,721.96027,QHDHD
MODE,126,730.86791,QHDHD
MODE,127,739.92107,QHDHD
MODE,128,747.53212,QHDHD
MODE,129,750.66853,QHDHD
MODE,130,763.83454,QHDHD
MODE,131,776.10183,QHDHD
MODE,132,791.97362,QHDHD
MODE,133,792.99125,QHDHD
MODE,134,809.12607,QHDHD
MODE,135,820.82065,QHDHD
MODE,136,827.15475,QHDHD
